Date,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
01/10/17,1245,32,Male,C20,Bachelor,43975,03/07/17,,2,2,0,1
01/11/17,1245,32,Male,C20,Bachelor,43975,03/07/17,,2,2,0,1
01/12/17,1245,32,Male,C20,Bachelor,43975,03/07/17,28/11/17,2,2,0,1
01/01/16,1246,30,Female,C11,Bachelor,44069,18/11/15,,1,1,302000,2
01/02/16,1246,30,Female,C11,Bachelor,44069,18/11/15,,1,1,252000,2
01/03/16,1246,30,Female,C11,Bachelor,44069,18/11/15,,1,1,252000,2
01/04/16,1246,31,Female,C11,Bachelor,44069,18/11/15,,1,1,0,1
01/05/16,1246,31,Female,C11,Bachelor,44069,18/11/15,02/05/16,1,1,0,1
01/12/16,1247,31,Male,C29,College,19217,01/12/16,,1,1,0,1
01/01/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,644130,2
01/02/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,556000,2
01/03/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,464630,2
01/04/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,150440,2
01/05/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,639340,2
01/06/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,123750,2
01/07/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,278580,1
01/08/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,194950,1
01/09/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,0,1
01/10/17,1247,32,Male,C29,College,19217,01/12/16,,1,1,193550,1
01/11/17,1247,32,Male,C29,College,19217,01/12/16,14/11/17,1,1,0,1
01/07/16,1248,35,Female,C27,Bachelor,39499,25/07/16,,1,1,0,1
01/08/16,1248,35,Female,C27,Bachelor,39499,25/07/16,,1,1,0,1
01/09/16,1248,35,Female,C27,Bachelor,39499,25/07/16,,1,1,0,1
01/10/16,1248,35,Female,C27,Bachelor,39499,25/07/16,,1,1,0,1
01/11/16,1248,35,Female,C27,Bachelor,39499,25/07/16,,1,1,0,1
01/12/16,1248,35,Female,C27,Bachelor,39499,25/07/16,26/12/16,1,1,0,1
01/01/17,1249,22,Male,C5,Bachelor,33428,14/01/17,,1,1,0,4
01/02/17,1249,22,Male,C5,Bachelor,33428,14/01/17,,1,1,0,4
01/03/17,1249,22,Male,C5,Bachelor,33428,14/01/17,,1,1,13604030,4
01/04/17,1249,22,Male,C5,Bachelor,33428,14/01/17,,1,1,8880120,4
01/05/17,1249,22,Male,C5,Bachelor,33428,14/01/17,,1,1,577800,4
01/06/17,1249,23,Male,C5,Bachelor,33428,14/01/17,,1,1,0,4
01/07/17,1249,23,Male,C5,Bachelor,33428,14/01/17,,1,1,-91000,3
01/08/17,1249,23,Male,C5,Bachelor,33428,14/01/17,,1,1,0,3
01/09/17,1249,23,Male,C5,Bachelor,33428,14/01/17,,1,1,1999980,3
01/10/17,1249,23,Male,C5,Bachelor,33428,14/01/17,,1,1,1949990,4
01/11/17,1249,23,Male,C5,Bachelor,33428,14/01/17,,1,1,0,4
01/12/17,1249,23,Male,C5,Bachelor,37143,14/01/17,,1,2,434890,2
01/01/16,1250,39,Female,C14,Master,55519,22/05/15,,1,1,620200,3
01/02/16,1250,39,Female,C14,Master,55519,22/05/15,,1,1,322360,3
01/03/16,1250,39,Female,C14,Master,55519,22/05/15,,1,1,1380990,3
01/04/16,1250,39,Female,C14,Master,55519,22/05/15,,1,1,270270,2
01/05/16,1250,39,Female,C14,Master,55519,22/05/15,,1,1,103280,2
01/06/16,1250,39,Female,C14,Master,55519,22/05/15,,1,1,120370,2
01/07/16,1250,39,Female,C14,Master,55519,22/05/15,,1,1,361480,3
01/08/16,1250,40,Female,C14,Master,55519,22/05/15,,1,1,214150,3
01/09/16,1250,40,Female,C14,Master,55519,22/05/15,,1,1,511090,3
01/10/16,1250,40,Female,C14,Master,55519,22/05/15,,1,1,0,1
01/11/16,1250,40,Female,C14,Master,55519,22/05/15,,1,1,200000,1
01/12/16,1250,40,Female,C14,Master,55519,22/05/15,,1,1,0,1
01/01/17,1250,40,Female,C14,Master,55519,22/05/15,27/01/17,1,1,50000,1
01/07/16,1251,37,Female,C25,Bachelor,130277,04/07/16,,3,3,0,1
01/08/16,1251,37,Female,C25,Bachelor,130277,04/07/16,,3,3,200000,1
01/09/16,1251,37,Female,C25,Bachelor,130277,04/07/16,,3,3,400000,1
01/10/16,1251,37,Female,C25,Bachelor,130277,04/07/16,,3,3,0,1
01/11/16,1251,37,Female,C25,Bachelor,130277,04/07/16,,3,3,388020,1
01/12/16,1251,37,Female,C25,Bachelor,130277,04/07/16,,3,3,0,1
01/01/17,1251,38,Female,C25,Bachelor,130277,04/07/16,16/01/17,3,3,0,1
01/06/17,1252,23,Female,C6,College,47117,30/05/17,,2,2,0,1
01/07/17,1252,23,Female,C6,College,47117,30/05/17,,2,2,0,1
01/08/17,1252,24,Female,C6,College,47117,30/05/17,,2,2,0,1
01/09/17,1252,24,Female,C6,College,47117,30/05/17,,2,2,500420,1
01/10/17,1252,24,Female,C6,College,47117,30/05/17,13/10/17,2,2,0,1
01/04/17,1255,41,Male,C2,College,84791,24/04/17,,3,3,0,1
01/05/17,1255,41,Male,C2,College,84791,24/04/17,18/05/17,3,3,0,1
01/07/16,1258,29,Female,C23,College,98630,21/07/16,,2,2,0,1
01/08/16,1258,29,Female,C23,College,98630,21/07/16,,2,2,0,1
01/09/16,1258,29,Female,C23,College,98630,21/07/16,,2,2,0,1
01/10/16,1258,29,Female,C23,College,98630,21/07/16,,2,2,62000,1
01/11/16,1258,29,Female,C23,College,98630,21/07/16,01/11/16,2,2,0,1
01/01/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,2156530,4
01/02/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,300230,4
01/03/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,2819570,4
01/04/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,145530,2
01/05/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,0,2
01/06/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,442510,2
01/07/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,1081800,4
01/08/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,194020,4
01/09/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,1858920,4
01/10/16,1259,37,Male,C21,Bachelor,72550,07/05/15,,1,2,250000,3
01/11/16,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,1500000,3
01/12/16,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,393510,3
01/01/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,451090,2
01/02/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,388030,2
01/03/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,995010,2
01/04/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,3000000,4
01/05/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,485010,4
01/06/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,736300,4
01/07/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,0,2
01/08/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,685930,2
01/09/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,483070,2
01/10/17,1259,38,Male,C21,Bachelor,72550,07/05/15,,1,2,241770,3
01/11/17,1259,39,Male,C21,Bachelor,72550,07/05/15,,1,2,976070,3
01/12/17,1259,39,Male,C21,Bachelor,72550,07/05/15,,1,2,1207800,3
01/01/16,1260,31,Female,C17,College,15520,28/12/15,,1,1,0,1
01/02/16,1260,31,Female,C17,College,15520,28/12/15,,1,1,0,1
01/03/16,1260,31,Female,C17,College,15520,28/12/15,,1,1,0,1
01/04/16,1260,31,Female,C17,College,15520,28/12/15,26/04/16,1,1,0,1
01/01/16,1261,28,Male,C17,College,73103,25/11/13,,2,2,696910,2
01/02/16,1261,29,Male,C17,College,73103,25/11/13,,2,2,202100,2
01/03/16,1261,29,Male,C17,College,73103,25/11/13,,2,2,553120,2
01/04/16,1261,29,Male,C17,College,73103,25/11/13,,2,2,0,1
01/05/16,1261,29,Male,C17,College,73103,25/11/13,14/05/16,2,2,0,1
01/01/16,1262,31,Male,C20,College,66074,16/06/15,02/01/16,2,2,0,1
01/12/16,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,0,1
01/01/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,174720,2
01/02/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,549200,2
01/03/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,1163370,2
01/04/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,1940040,4
01/05/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,1244170,4
01/06/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,10832740,4
01/07/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,9963640,4
01/08/17,1263,37,Male,C16,Bachelor,62041,12/12/16,,2,2,1168420,4
01/09/17,1263,38,Male,C16,Bachelor,62041,12/12/16,,2,2,1080000,4
01/10/17,1263,38,Male,C16,Bachelor,62041,12/12/16,,2,2,966170,3
01/11/17,1263,38,Male,C16,Bachelor,62041,12/12/16,,2,2,43800,3
01/12/17,1263,38,Male,C16,Bachelor,62041,12/12/16,,2,2,435960,3
01/01/16,1264,27,Female,C19,Master,77369,29/04/13,,1,3,369610,1
01/02/16,1264,27,Female,C19,Master,77369,29/04/13,,1,3,-406980,1
01/03/16,1264,27,Female,C19,Master,77369,29/04/13,,1,3,1482680,1
01/04/16,1264,27,Female,C19,Master,77369,29/04/13,,1,3,0,1
01/05/16,1264,27,Female,C19,Master,77369,29/04/13,02/05/16,1,3,0,1
01/01/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,0,2
01/02/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,2509750,2
01/03/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,101460,2
01/04/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,0,2
01/05/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,250000,2
01/06/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,200000,2
01/07/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,360000,2
01/08/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,500000,2
01/09/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,375100,2
01/10/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,250000,1
01/11/16,1265,33,Male,C7,College,60358,24/06/15,,1,2,153900,1
01/12/16,1265,34,Male,C7,College,60358,24/06/15,,1,2,156830,1
01/01/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,1300000,2
01/02/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,0,2
01/03/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,550000,2
01/04/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,0,2
01/05/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,0,2
01/06/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,500260,2
01/07/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,904270,3
01/08/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,151360,3
01/09/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,445760,3
01/10/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,297700,3
01/11/17,1265,34,Male,C7,College,60358,24/06/15,,1,2,935660,3
01/12/17,1265,35,Male,C7,College,60358,24/06/15,,1,2,760740,3
01/11/16,1267,29,Male,C19,Master,35658,31/10/16,,1,1,0,1
01/12/16,1267,29,Male,C19,Master,35658,31/10/16,,1,1,0,1
01/01/17,1267,29,Male,C19,Master,35658,31/10/16,,1,1,121640,3
01/02/17,1267,29,Male,C19,Master,35658,31/10/16,,1,1,472500,3
01/03/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,2099820,3
01/04/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,214960,3
01/05/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,469960,3
01/06/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,704040,3
01/07/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,268000,3
01/08/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,1357080,3
01/09/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,538420,3
01/10/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,790580,2
01/11/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,202240,2
01/12/17,1267,30,Male,C19,Master,35658,31/10/16,,1,1,200920,2
01/09/17,1268,38,Male,C26,Master,66569,01/09/17,,2,2,0,1
01/10/17,1268,38,Male,C26,Master,66569,01/09/17,,2,2,644600,2
01/11/17,1268,38,Male,C26,Master,66569,01/09/17,,2,2,0,2
01/12/17,1268,38,Male,C26,Master,66569,01/09/17,,2,2,138880,2
01/01/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,1252080,3
01/02/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,1446770,3
01/03/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,2023280,3
01/04/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,432750,3
01/05/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,229740,3
01/06/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,846820,3
01/07/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,377620,3
01/08/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,489650,3
01/09/16,1269,36,Female,C2,College,98306,27/04/13,,1,2,896320,3
01/10/16,1269,37,Female,C2,College,98306,27/04/13,,1,2,533510,2
01/11/16,1269,37,Female,C2,College,98306,27/04/13,,1,2,517760,2
01/12/16,1269,37,Female,C2,College,98306,27/04/13,16/12/16,1,2,364900,2
01/01/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,0,1
01/02/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,0,1
01/03/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,0,1
01/04/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,0,1
01/05/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,0,1
01/06/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,0,1
01/07/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,387530,2
01/08/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,1144620,2
01/09/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,388010,2
01/10/16,1271,37,Female,C12,College,108122,31/08/15,,5,5,1531620,2
01/11/16,1271,38,Female,C12,College,108122,31/08/15,,5,5,1833340,2
01/12/16,1271,38,Female,C12,College,108122,31/08/15,,5,5,500000,2
01/01/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,970030,2
01/02/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,2942510,2
01/03/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,6365120,2
01/04/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,1300000,3
01/05/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,1976000,3
01/06/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,1926500,3
01/07/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,1541050,3
01/08/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,1709270,3
01/09/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,4065240,3
01/10/17,1271,38,Female,C12,College,108122,31/08/15,,5,5,1106510,2
01/11/17,1271,39,Female,C12,College,108122,31/08/15,,5,5,1192030,2
01/12/17,1271,39,Female,C12,College,108122,31/08/15,,5,5,3750780,2
01/07/17,1272,32,Female,C20,Bachelor,38456,18/07/17,,2,2,0,1
01/08/17,1272,32,Female,C20,Bachelor,38456,18/07/17,29/07/17,2,2,0,1
01/12/17,1273,32,Female,C11,Master,72186,07/12/17,,2,2,0,1
01/01/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,4347860,4
01/02/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,2591650,4
01/03/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,7257320,4
01/04/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,255890,4
01/05/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,1928900,4
01/06/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,1153320,4
01/07/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,1902060,4
01/08/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,931280,4
01/09/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,515580,4
01/10/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,920480,3
01/11/16,1274,52,Male,C15,Master,133706,08/06/15,,1,3,450260,3
01/12/16,1274,53,Male,C15,Master,133706,08/06/15,,1,3,364140,3
01/01/17,1274,53,Male,C15,Master,133706,08/06/15,,1,3,1300000,4
01/02/17,1274,53,Male,C15,Master,133706,08/06/15,,1,3,4036510,4
01/03/17,1274,53,Male,C15,Master,133706,08/06/15,,1,3,12506660,4
01/04/17,1274,53,Male,C15,Master,133706,08/06/15,,1,3,1610010,4
01/05/17,1274,53,Male,C15,Master,133706,08/06/15,,1,3,791160,4
01/06/17,1274,53,Male,C15,Master,133706,08/06/15,,1,3,0,4
01/07/17,1274,53,Male,C15,Master,145861,08/06/15,,1,4,300000,2
01/08/17,1274,53,Male,C15,Master,145861,08/06/15,,1,4,599040,2
01/09/17,1274,53,Male,C15,Master,145861,08/06/15,,1,4,3105360,2
01/10/17,1274,53,Male,C15,Master,145861,08/06/15,,1,4,772840,2
01/11/17,1274,53,Male,C15,Master,145861,08/06/15,,1,4,1899450,2
01/12/17,1274,54,Male,C15,Master,145861,08/06/15,,1,4,1447200,2
01/01/16,1275,30,Female,C18,College,10883,23/09/15,25/01/16,1,1,0,1
01/10/16,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/11/16,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/12/16,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/01/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/02/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/03/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,750000,1
01/04/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,200000,2
01/05/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,2
01/06/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,300000,2
01/07/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/08/17,1276,36,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/09/17,1276,37,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/10/17,1276,37,Male,C22,Bachelor,42785,21/10/16,,1,1,151640,1
01/11/17,1276,37,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/12/17,1276,37,Male,C22,Bachelor,42785,21/10/16,,1,1,0,1
01/05/16,1277,32,Male,C22,Bachelor,53471,06/05/16,,2,2,0,1
01/06/16,1277,32,Male,C22,Bachelor,53471,06/05/16,,2,2,0,1
01/07/16,1277,32,Male,C22,Bachelor,53471,06/05/16,,2,2,0,1
01/08/16,1277,32,Male,C22,Bachelor,53471,06/05/16,,2,2,0,1
01/09/16,1277,32,Male,C22,Bachelor,53471,06/05/16,,2,2,438620,1
01/10/16,1277,32,Male,C22,Bachelor,53471,06/05/16,,2,2,0,1
01/11/16,1277,32,Male,C22,Bachelor,53471,06/05/16,21/11/16,2,2,0,1
01/04/17,1278,31,Male,C5,Master,78444,11/04/17,,3,3,0,1
01/05/17,1278,31,Male,C5,Master,78444,11/04/17,,3,3,0,1
01/06/17,1278,31,Male,C5,Master,78444,11/04/17,,3,3,0,1
01/07/17,1278,31,Male,C5,Master,78444,11/04/17,,3,3,0,1
01/08/17,1278,31,Male,C5,Master,78444,11/04/17,29/07/17,3,3,0,1
01/01/16,1279,24,Female,C3,Bachelor,34521,26/10/15,,1,1,250000,1
01/02/16,1279,24,Female,C3,Bachelor,34521,26/10/15,09/02/16,1,1,0,1
01/01/16,1280,41,Female,C20,Bachelor,100150,10/10/15,,3,3,250000,1
01/02/16,1280,41,Female,C20,Bachelor,100150,10/10/15,,3,3,504300,1
01/03/16,1280,41,Female,C20,Bachelor,100150,10/10/15,,3,3,614120,1
01/04/16,1280,41,Female,C20,Bachelor,100150,10/10/15,,3,3,0,1
01/05/16,1280,41,Female,C20,Bachelor,100150,10/10/15,09/05/16,3,3,0,1
01/09/16,1281,29,Male,C10,College,65870,29/08/16,,3,3,0,1
01/10/16,1281,29,Male,C10,College,65870,29/08/16,,3,3,0,1
01/11/16,1281,29,Male,C10,College,65870,29/08/16,,3,3,155700,1
01/12/16,1281,29,Male,C10,College,65870,29/08/16,12/12/16,3,3,116520,1
01/08/16,1283,27,Female,C7,College,50693,30/07/16,,2,2,0,1
01/09/16,1283,27,Female,C7,College,50693,30/07/16,,2,2,193230,1
01/10/16,1283,27,Female,C7,College,50693,30/07/16,,2,2,752080,2
01/11/16,1283,27,Female,C7,College,50693,30/07/16,,2,2,186490,2
01/12/16,1283,27,Female,C7,College,50693,30/07/16,,2,2,168340,2
01/01/17,1283,27,Female,C7,College,50693,30/07/16,,2,2,315790,3
01/02/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,1098460,3
01/03/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,2172680,3
01/04/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,0,1
01/05/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,193420,1
01/06/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,161440,1
01/07/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,483800,1
01/08/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,155030,1
01/09/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,0,1
01/10/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,164270,1
01/11/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,161820,1
01/12/17,1283,28,Female,C7,College,50693,30/07/16,,2,2,151100,1
01/11/16,1284,27,Female,C2,Bachelor,53931,14/11/16,,1,1,0,1
01/12/16,1284,27,Female,C2,Bachelor,53931,14/11/16,,1,1,0,1
01/01/17,1284,27,Female,C2,Bachelor,53931,14/11/16,,1,1,0,2
01/02/17,1284,27,Female,C2,Bachelor,53931,14/11/16,,1,1,200000,2
01/03/17,1284,27,Female,C2,Bachelor,53931,14/11/16,,1,1,694750,2
01/04/17,1284,27,Female,C2,Bachelor,53931,14/11/16,,1,1,150820,1
01/05/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,0,1
01/06/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,256500,1
01/07/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,155040,2
01/08/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,659010,2
01/09/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,386480,2
01/10/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,1200160,4
01/11/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,307310,4
01/12/17,1284,28,Female,C2,Bachelor,53931,14/11/16,,1,1,1016210,4
01/01/16,1285,30,Male,C12,Master,55419,27/10/15,,2,2,722050,2
01/02/16,1285,30,Male,C12,Master,55419,27/10/15,,2,2,120240,2
01/03/16,1285,31,Male,C12,Master,55419,27/10/15,,2,2,1009230,2
01/04/16,1285,31,Male,C12,Master,55419,27/10/15,,2,2,261940,2
01/05/16,1285,31,Male,C12,Master,55419,27/10/15,,2,2,145570,2
01/06/16,1285,31,Male,C12,Master,55419,27/10/15,,2,2,145600,2
01/07/16,1285,31,Male,C12,Master,55419,27/10/15,,2,2,200000,1
01/08/16,1285,31,Male,C12,Master,55419,27/10/15,,2,2,-200000,1
01/09/16,1285,31,Male,C12,Master,55419,27/10/15,12/09/16,2,2,0,1
01/10/17,1286,34,Male,C15,College,81271,02/10/17,,3,3,0,2
01/11/17,1286,34,Male,C15,College,81271,02/10/17,,3,3,482510,2
01/12/17,1286,35,Male,C15,College,81271,02/10/17,,3,3,240360,2
01/01/16,1287,26,Female,C7,Bachelor,52789,28/05/15,,1,1,254030,2
01/02/16,1287,26,Female,C7,Bachelor,52789,28/05/15,,1,1,364710,2
01/03/16,1287,26,Female,C7,Bachelor,52789,28/05/15,,1,1,191230,2
01/04/16,1287,26,Female,C7,Bachelor,52789,28/05/15,,1,1,0,1
01/05/16,1287,26,Female,C7,Bachelor,52789,28/05/15,,1,1,102960,1
01/06/16,1287,26,Female,C7,Bachelor,52789,28/05/15,,1,1,100280,1
01/07/16,1287,26,Female,C7,Bachelor,52789,28/05/15,,1,1,214250,1
01/08/16,1287,26,Female,C7,Bachelor,52789,28/05/15,10/08/16,1,1,0,1
01/10/16,1288,33,Male,C20,Bachelor,94237,05/10/16,,3,3,0,1
01/11/16,1288,34,Male,C20,Bachelor,94237,05/10/16,,3,3,0,1
01/12/16,1288,34,Male,C20,Bachelor,94237,05/10/16,05/12/16,3,3,0,1
01/01/16,1289,35,Male,C1,Master,39644,30/05/15,,1,1,228000,2
01/02/16,1289,35,Male,C1,Master,39644,30/05/15,,1,1,504240,2
01/03/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,777760,2
01/04/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,150220,2
01/05/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,315470,2
01/06/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,102620,2
01/07/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,521750,3
01/08/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,249030,3
01/09/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,490190,3
01/10/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,206110,1
01/11/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,0,1
01/12/16,1289,36,Male,C1,Master,39644,30/05/15,,1,1,0,1
01/01/17,1289,36,Male,C1,Master,39644,30/05/15,,1,1,400000,3
01/02/17,1289,36,Male,C1,Master,39644,30/05/15,,1,1,850350,3
01/03/17,1289,37,Male,C1,Master,39644,30/05/15,,1,1,1006270,3
01/04/17,1289,37,Male,C1,Master,39644,30/05/15,,1,1,150500,3
01/05/17,1289,37,Male,C1,Master,39644,30/05/15,,1,1,150460,3
01/06/17,1289,37,Male,C1,Master,39644,30/05/15,,1,1,987420,3
01/07/17,1289,37,Male,C1,Master,39644,30/05/15,,1,1,445000,2
01/08/17,1289,37,Male,C1,Master,39644,30/05/15,29/07/17,1,1,151160,2
01/08/16,1290,35,Female,C24,Master,27467,15/08/16,,1,1,0,1
01/09/16,1290,35,Female,C24,Master,27467,15/08/16,,1,1,100090,1
01/10/16,1290,35,Female,C24,Master,27467,15/08/16,,1,1,150360,2
01/11/16,1290,35,Female,C24,Master,27467,15/08/16,,1,1,458020,2
01/12/16,1290,36,Female,C24,Master,27467,15/08/16,,1,1,208600,2
01/01/17,1290,36,Female,C24,Master,27467,15/08/16,,1,1,100370,2
01/02/17,1290,36,Female,C24,Master,27467,15/08/16,,1,1,601020,2
01/03/17,1290,36,Female,C24,Master,27467,15/08/16,,1,1,415310,2
