INSTRUMENTO,FECHA,TIPO VALOR,PRECIO SUCIO,PRECIO LIMPIO,DIAS X VENCER,RENDIMIENTO,TASA CUPON
M_BONOS_270603,22/03/2018,M,102.024133,99.982466,3360,7.5,0.075
M_BONOS_290531,22/03/2018,M,109.45208,107.138191,4088,7.55,0.085
M_BONOS_310529,22/03/2018,M,103.086342,100.97662,4816,7.63,0.0775
M_BONOS_341123,22/03/2018,M,102.465594,100.355872,6090,7.71,0.0775
M_BONOS_361120,22/03/2018,M,124.849999,122.127777,6818,7.75,0.1
M_BONOS_381118,22/03/2018,M,109.786844,107.472955,7546,7.77,0.085
M_BONOS_421113,22/03/2018,M,101.762543,99.652821,9002,7.78,0.0775
M_BONOS_471107,22/03/2018,M,104.347824,102.170046,10822,7.81,0.08
M_BONOS_180614,23/03/2018,M,100.628945,99.322695,83,7.72,0.0475
M_BONOS_181213,23/03/2018,M,102.900337,100.562837,265,7.67,0.085
M_BONOS_191211,23/03/2018,M,97.51893,96.14393,628,7.39,0.05
M_BONOS_200611,23/03/2018,M,103.591155,101.391155,811,7.31,0.08
M_BONOS_210610,23/03/2018,M,99.345667,97.558167,1175,7.35,0.065
M_BONOS_220609,23/03/2018,M,98.667191,96.879691,1539,7.36,0.065
M_BONOS_231207,23/03/2018,M,105.108134,102.908134,2085,7.37,0.08
M_BONOS_241205,23/03/2018,M,116.542428,113.792428,2449,7.38,0.1
M_BONOS_260305,23/03/2018,M,90.068853,89.941075,2904,7.43,0.0575
M_BONOS_270603,23/03/2018,M,102.177647,100.115147,3359,7.48,0.075
M_BONOS_290531,23/03/2018,M,109.632584,107.295084,4087,7.53,0.085
M_BONOS_310529,23/03/2018,M,103.191322,101.060072,4815,7.62,0.0775
M_BONOS_341123,23/03/2018,M,102.675152,100.543902,6089,7.69,0.0775
M_BONOS_361120,23/03/2018,M,125.105724,122.355724,6817,7.73,0.1
M_BONOS_381118,23/03/2018,M,110.027381,107.689881,7545,7.75,0.085
M_BONOS_421113,23/03/2018,M,102.002897,99.871647,9001,7.76,0.0775
M_BONOS_471107,23/03/2018,M,104.605195,102.405195,10821,7.79,0.08
M_BONOS_180614,26/03/2018,M,100.714015,99.368182,80,7.62,0.0475
M_BONOS_181213,26/03/2018,M,102.999936,100.591603,262,7.62,0.085
M_BONOS_191211,26/03/2018,M,97.656062,96.239395,625,7.34,0.05
M_BONOS_200611,26/03/2018,M,103.735433,101.468766,808,7.27,0.08
M_BONOS_210610,26/03/2018,M,99.54597,97.704303,1172,7.3,0.065
M_BONOS_220609,26/03/2018,M,98.939236,97.097569,1536,7.3,0.065
M_BONOS_231207,26/03/2018,M,105.360757,103.09409,2082,7.33,0.08
M_BONOS_241205,26/03/2018,M,116.899275,114.065942,2446,7.33,0.1
M_BONOS_260305,26/03/2018,M,90.404406,90.228712,2901,7.38,0.0575
M_BONOS_270603,26/03/2018,M,102.639228,100.514228,3356,7.42,0.075
M_BONOS_290531,26/03/2018,M,110.096217,107.687884,4084,7.48,0.085
M_BONOS_310529,26/03/2018,M,103.758673,101.56284,4812,7.56,0.0775
M_BONOS_341123,26/03/2018,M,103.306697,101.110864,6086,7.63,0.0775
M_BONOS_361120,26/03/2018,M,125.760881,122.927548,6814,7.68,0.1
M_BONOS_381118,26/03/2018,M,110.643161,108.234828,7542,7.7,0.085
M_BONOS_421113,26/03/2018,M,102.617842,100.422009,8998,7.71,0.0775
M_BONOS_471107,26/03/2018,M,105.263645,102.996978,10818,7.74,0.08
M_BONOS_180614,27/03/2018,M,100.734935,99.375907,79,7.62,0.0475
M_BONOS_181213,27/03/2018,M,103.056271,100.624327,261,7.57,0.085
M_BONOS_191211,27/03/2018,M,97.738105,96.307549,624,7.3,0.05
M_BONOS_200611,27/03/2018,M,103.879465,101.590576,807,7.21,0.08
M_BONOS_210610,27/03/2018,M,99.706474,97.846752,1171,7.25,0.065
M_BONOS_220609,27/03/2018,M,99.100915,97.241193,1535,7.26,0.065
M_BONOS_231207,27/03/2018,M,105.66635,103.377461,2081,7.27,0.08
M_BONOS_241205,27/03/2018,M,117.267485,114.406374,2445,7.27,0.1
M_BONOS_260305,27/03/2018,M,90.760894,90.569227,2900,7.32,0.0575
M_BONOS_270603,27/03/2018,M,103.06099,100.915157,3355,7.36,0.075
M_BONOS_290531,27/03/2018,M,110.596476,108.164532,4083,7.42,0.085
M_BONOS_310529,27/03/2018,M,104.286434,102.069073,4811,7.5,0.0775
M_BONOS_341123,27/03/2018,M,103.995381,101.77802,6085,7.56,0.0775
M_BONOS_361120,27/03/2018,M,126.60047,123.739359,6813,7.61,0.1
M_BONOS_381118,27/03/2018,M,111.32716,108.895216,7541,7.64,0.085
M_BONOS_421113,27/03/2018,M,103.305984,101.088623,8997,7.65,0.0775
M_BONOS_471107,27/03/2018,M,106.00355,103.714661,10817,7.68,0.08
M_BONOS_180614,28/03/2018,M,100.726444,99.354222,78,7.76,0.0475
M_BONOS_181213,28/03/2018,M,103.084504,100.628948,260,7.56,0.085
M_BONOS_191211,28/03/2018,M,97.788789,96.344345,623,7.28,0.05
M_BONOS_200611,28/03/2018,M,103.982217,101.671106,806,7.17,0.08
M_BONOS_210610,28/03/2018,M,99.895213,98.017435,1170,7.19,0.065
M_BONOS_220609,28/03/2018,M,99.369468,97.49169,1534,7.19,0.065
M_BONOS_231207,28/03/2018,M,106.020344,103.709233,2080,7.2,0.08
M_BONOS_241205,28/03/2018,M,117.694582,114.805693,2444,7.2,0.1
M_BONOS_260305,28/03/2018,M,91.17556,90.967921,2899,7.25,0.0575
M_BONOS_270603,28/03/2018,M,103.417326,101.250659,3354,7.31,0.075
M_BONOS_290531,28/03/2018,M,111.17976,108.724204,4082,7.35,0.085
M_BONOS_310529,28/03/2018,M,104.8175,102.578611,4810,7.44,0.0775
M_BONOS_341123,28/03/2018,M,104.40086,102.161971,6084,7.52,0.0775
M_BONOS_361120,28/03/2018,M,127.212506,124.323617,6812,7.56,0.1
M_BONOS_381118,28/03/2018,M,111.794233,109.338677,7540,7.6,0.085
M_BONOS_421113,28/03/2018,M,103.888328,101.649439,8996,7.6,0.0775
M_BONOS_471107,28/03/2018,M,106.630163,104.319052,10816,7.63,0.08
M_BONOS_180614,31/03/2018,M,100.790355,99.378549,75,7.76,0.0475
M_BONOS_181213,31/03/2018,M,103.148257,100.621868,257,7.56,0.085
M_BONOS_191211,31/03/2018,M,97.847066,96.360955,620,7.28,0.05
M_BONOS_200611,31/03/2018,M,104.043265,101.665487,803,7.17,0.08
M_BONOS_210610,31/03/2018,M,99.954022,98.022078,1167,7.19,0.065
M_BONOS_220609,31/03/2018,M,99.427967,97.496023,1531,7.19,0.065
M_BONOS_231207,31/03/2018,M,106.082844,103.705066,2077,7.2,0.08
M_BONOS_241205,31/03/2018,M,117.763964,114.791742,2441,7.2,0.1
M_BONOS_260305,31/03/2018,M,91.229676,90.97412,2896,7.25,0.0575
M_BONOS_270603,31/03/2018,M,103.479207,101.25004,3351,7.31,0.075
M_BONOS_290531,31/03/2018,M,111.246643,108.720254,4079,7.35,0.085
M_BONOS_310529,31/03/2018,M,104.881314,102.577842,4807,7.44,0.0775
M_BONOS_341123,31/03/2018,M,104.465091,102.161619,6081,7.52,0.0775
M_BONOS_361120,31/03/2018,M,127.291181,124.318959,6809,7.56,0.1
M_BONOS_381118,31/03/2018,M,111.863731,109.337342,7537,7.6,0.085
M_BONOS_421113,31/03/2018,M,103.952911,101.649439,8993,7.6,0.0775
M_BONOS_471107,31/03/2018,M,106.696708,104.31893,10813,7.63,0.08
M_BONOS_180614,02/04/2018,M,100.856605,99.418411,73,7.64,0.0475
M_BONOS_181213,02/04/2018,M,103.122479,100.548868,255,7.66,0.085
M_BONOS_191211,02/04/2018,M,97.823973,96.310084,618,7.32,0.05
M_BONOS_200611,02/04/2018,M,103.981698,101.559476,801,7.22,0.08
M_BONOS_210610,02/04/2018,M,99.824868,97.856812,1165,7.25,0.065
M_BONOS_220609,02/04/2018,M,99.218749,97.250693,1529,7.26,0.065
M_BONOS_231207,02/04/2018,M,105.792161,103.369939,2075,7.27,0.08
M_BONOS_241205,02/04/2018,M,117.407108,114.37933,2439,7.27,0.1
M_BONOS_260305,02/04/2018,M,90.813276,90.525776,2894,7.33,0.0575
M_BONOS_270603,02/04/2018,M,103.051471,100.780638,3349,7.38,0.075
M_BONOS_290531,02/04/2018,M,110.730825,108.157214,4077,7.42,0.085
M_BONOS_310529,02/04/2018,M,104.32989,101.983362,4805,7.51,0.0775
M_BONOS_341123,02/04/2018,M,103.83749,101.490962,6079,7.59,0.0775
M_BONOS_361120,02/04/2018,M,126.408779,123.381001,6807,7.64,0.1
M_BONOS_381118,02/04/2018,M,111.135305,108.561694,7535,7.67,0.085
M_BONOS_421113,02/04/2018,M,103.212383,100.865855,8991,7.67,0.0775
M_BONOS_471107,02/04/2018,M,106.016577,103.594355,10811,7.69,0.08
M_BONOS_180614,03/04/2018,M,100.877608,99.426219,72,7.64,0.0475
M_BONOS_181213,03/04/2018,M,103.198435,100.601213,254,7.58,0.085
M_BONOS_191211,03/04/2018,M,97.905377,96.377599,617,7.28,0.05
M_BONOS_200611,03/04/2018,M,104.063466,101.619022,800,7.19,0.08
M_BONOS_210610,03/04/2018,M,99.984799,97.998688,1164,7.2,0.065
M_BONOS_220609,03/04/2018,M,99.451012,97.464901,1528,7.2,0.065
M_BONOS_231207,03/04/2018,M,106.097839,103.653395,2074,7.21,0.08
M_BONOS_241205,03/04/2018,M,117.833387,114.777831,2438,7.2,0.1
M_BONOS_260305,03/04/2018,M,91.113854,90.810382,2893,7.28,0.0575
M_BONOS_270603,03/04/2018,M,103.473968,101.182301,3348,7.32,0.075
M_BONOS_290531,03/04/2018,M,111.233283,108.636061,4076,7.36,0.085
M_BONOS_310529,03/04/2018,M,104.860036,102.49198,4804,7.45,0.0775
M_BONOS_341123,03/04/2018,M,104.529362,102.161306,6078,7.52,0.0775
M_BONOS_361120,03/04/2018,M,127.369904,124.314348,6806,7.56,0.1
M_BONOS_381118,03/04/2018,M,112.044631,109.447409,7534,7.59,0.085
M_BONOS_421113,03/04/2018,M,103.90501,101.536954,8990,7.61,0.0775
M_BONOS_471107,03/04/2018,M,106.763294,104.31885,10810,7.63,0.08
M_BONOS_180614,04/04/2018,M,100.879463,99.41488,71,7.74,0.0475
M_BONOS_181213,04/04/2018,M,103.240104,100.619271,253,7.55,0.085
M_BONOS_191211,04/04/2018,M,98.002118,96.460451,616,7.23,0.05
M_BONOS_200611,04/04/2018,M,104.186008,101.719341,799,7.14,0.08
M_BONOS_210610,04/04/2018,M,100.116682,98.112515,1163,7.16,0.065
M_BONOS_220609,04/04/2018,M,99.648056,97.643889,1527,7.15,0.065
M_BONOS_231207,04/04/2018,M,106.404256,103.937589,2073,7.15,0.08
M_BONOS_241205,04/04/2018,M,118.145388,115.062055,2437,7.15,0.1
M_BONOS_260305,04/04/2018,M,91.472199,91.152755,2892,7.22,0.0575
M_BONOS_270603,04/04/2018,M,103.898338,101.585838,3347,7.26,0.075
M_BONOS_290531,04/04/2018,M,111.819154,109.198321,4075,7.29,0.085
M_BONOS_310529,04/04/2018,M,105.650878,103.261295,4803,7.36,0.0775
M_BONOS_341123,04/04/2018,M,105.519392,103.129809,6077,7.42,0.0775
M_BONOS_361120,04/04/2018,M,128.579449,125.496116,6805,7.46,0.1
M_BONOS_381118,04/04/2018,M,113.190801,110.569968,7533,7.49,0.085
M_BONOS_421113,04/04/2018,M,105.175146,102.785563,8989,7.5,0.0775
M_BONOS_471107,04/04/2018,M,108.011731,105.545064,10809,7.53,0.08
M_BONOS_180614,05/04/2018,M,100.919628,99.44185,70,7.64,0.0475
M_BONOS_181213,05/04/2018,M,103.268111,100.623667,252,7.54,0.085
M_BONOS_191211,05/04/2018,M,98.006009,96.450453,615,7.24,0.05
M_BONOS_200611,05/04/2018,M,104.165492,101.676603,798,7.16,0.08
M_BONOS_210610,05/04/2018,M,100.136244,98.114022,1162,7.16,0.065
M_BONOS_220609,05/04/2018,M,99.631987,97.609765,1526,7.16,0.065
M_BONOS_231207,05/04/2018,M,106.37738,103.888491,2072,7.16,0.08
M_BONOS_241205,05/04/2018,M,118.168441,115.05733,2436,7.15,0.1
M_BONOS_260305,05/04/2018,M,91.490219,91.154802,2891,7.22,0.0575
M_BONOS_270603,05/04/2018,M,103.918918,101.585585,3346,7.26,0.075
M_BONOS_290531,05/04/2018,M,111.760663,109.116219,4074,7.3,0.085
M_BONOS_310529,05/04/2018,M,105.758063,103.346952,4802,7.35,0.0775
M_BONOS_341123,05/04/2018,M,105.736012,103.324901,6076,7.4,0.0775
M_BONOS_361120,05/04/2018,M,128.844251,125.73314,6804,7.44,0.1
M_BONOS_381118,05/04/2018,M,113.55418,110.909736,7532,7.46,0.085
M_BONOS_421113,05/04/2018,M,105.541347,103.130236,8988,7.47,0.0775
M_BONOS_471107,05/04/2018,M,108.40641,105.917521,10808,7.5,0.08
M_BONOS_180614,06/04/2018,M,100.92947,99.438498,69,7.7,0.0475
M_BONOS_181213,06/04/2018,M,103.269152,100.601096,251,7.57,0.085
M_BONOS_191211,06/04/2018,M,98.025369,96.455925,614,7.24,0.05
M_BONOS_200611,06/04/2018,M,104.185845,101.674734,797,7.16,0.08
M_BONOS_210610,06/04/2018,M,100.15581,98.115532,1161,7.16,0.065
M_BONOS_220609,06/04/2018,M,99.615977,97.575699,1525,7.17,0.065
M_BONOS_231207,06/04/2018,M,106.350572,103.839461,2071,7.17,0.08
M_BONOS_241205,06/04/2018,M,118.133696,114.994807,2435,7.16,0.1
M_BONOS_260305,06/04/2018,M,91.451453,91.100064,2890,7.23,0.0575
M_BONOS_270603,06/04/2018,M,103.804762,101.450595,3345,7.28,0.075
M_BONOS_290531,06/04/2018,M,111.621727,108.953671,4073,7.32,0.085
M_BONOS_310529,06/04/2018,M,105.607435,103.174796,4801,7.37,0.0775
M_BONOS_341123,06/04/2018,M,105.659661,103.227022,6075,7.41,0.0775
M_BONOS_361120,06/04/2018,M,128.750996,125.612107,6803,7.45,0.1
M_BONOS_381118,06/04/2018,M,113.463692,110.795636,7531,7.47,0.085
M_BONOS_421113,06/04/2018,M,105.562845,103.130206,8987,7.47,0.0775
M_BONOS_471107,06/04/2018,M,108.42858,105.917469,10807,7.5,0.08
M_BONOS_180614,09/04/2018,M,101.001936,99.47138,66,7.65,0.0475
M_BONOS_181213,09/04/2018,M,103.346402,100.607513,248,7.55,0.085
M_BONOS_191211,09/04/2018,M,98.114174,96.503063,611,7.22,0.05
M_BONOS_200611,09/04/2018,M,104.307875,101.730097,794,7.13,0.08
M_BONOS_210610,09/04/2018,M,100.270496,98.176052,1158,7.14,0.065
M_BONOS_220609,09/04/2018,M,99.745313,97.650869,1522,7.15,0.065
M_BONOS_231207,09/04/2018,M,106.508107,103.930329,2068,7.15,0.08
M_BONOS_241205,09/04/2018,M,118.260699,115.038477,2432,7.15,0.1
M_BONOS_260305,09/04/2018,M,91.562335,91.163029,2887,7.22,0.0575
M_BONOS_270603,09/04/2018,M,103.933922,101.517255,3342,7.27,0.075
M_BONOS_290531,09/04/2018,M,111.688607,108.949718,4070,7.32,0.085
M_BONOS_310529,09/04/2018,M,105.671135,103.173913,4798,7.37,0.0775
M_BONOS_341123,09/04/2018,M,105.626199,103.128977,6072,7.42,0.0775
M_BONOS_361120,09/04/2018,M,128.710287,125.488065,6800,7.46,0.1
M_BONOS_381118,09/04/2018,M,113.533044,110.794155,7528,7.47,0.085
M_BONOS_421113,09/04/2018,M,105.512288,103.015066,8984,7.48,0.0775
M_BONOS_471107,09/04/2018,M,108.495115,105.917337,10804,7.5,0.08
M_BONOS_180614,10/04/2018,M,101.028266,99.484516,65,7.62,0.0475
M_BONOS_181213,10/04/2018,M,103.354427,100.591927,247,7.57,0.085
M_BONOS_191211,10/04/2018,M,98.118173,96.493173,610,7.23,0.05
M_BONOS_200611,10/04/2018,M,104.267298,101.667298,793,7.16,0.08
M_BONOS_210610,10/04/2018,M,100.206166,98.093666,1157,7.17,0.065
M_BONOS_220609,10/04/2018,M,99.693964,97.581464,1521,7.17,0.065
M_BONOS_231207,10/04/2018,M,106.33888,103.73888,2067,7.19,0.08
M_BONOS_241205,10/04/2018,M,118.168368,114.918368,2431,7.17,0.1
M_BONOS_260305,10/04/2018,M,91.353687,90.938409,2886,7.26,0.0575
M_BONOS_270603,10/04/2018,M,103.618687,101.181187,3341,7.32,0.075
M_BONOS_290531,10/04/2018,M,111.229551,108.467051,4069,7.38,0.085
M_BONOS_310529,10/04/2018,M,105.009253,102.490503,4797,7.45,0.0775
M_BONOS_341123,10/04/2018,M,105.161905,102.643155,6071,7.47,0.0775
M_BONOS_361120,10/04/2018,M,128.143045,124.893045,6799,7.51,0.1
M_BONOS_381118,10/04/2018,M,112.766136,110.003636,7527,7.54,0.085
M_BONOS_421113,10/04/2018,M,104.733895,102.215145,8983,7.55,0.0775
M_BONOS_471107,10/04/2018,M,107.774556,105.174556,10803,7.56,0.08
M_BONOS_180614,11/04/2018,M,101.038874,99.48193,64,7.68,0.0475
M_BONOS_181213,11/04/2018,M,103.388952,100.602841,246,7.55,0.085
M_BONOS_191211,11/04/2018,M,98.152835,96.513946,609,7.22,0.05
M_BONOS_200611,11/04/2018,M,104.267413,101.645191,792,7.17,0.08
M_BONOS_210610,11/04/2018,M,100.197857,98.067301,1156,7.18,0.065
M_BONOS_220609,11/04/2018,M,99.64276,97.512204,1520,7.19,0.065
M_BONOS_231207,11/04/2018,M,106.359744,103.737522,2066,7.19,0.08
M_BONOS_241205,11/04/2018,M,118.076271,114.798493,2430,7.19,0.1
M_BONOS_260305,11/04/2018,M,91.258724,90.827474,2885,7.28,0.0575
M_BONOS_270603,11/04/2018,M,103.43859,100.980257,3340,7.35,0.075
M_BONOS_290531,11/04/2018,M,111.01236,108.226249,4068,7.41,0.085
M_BONOS_310529,11/04/2018,M,104.691362,102.151084,4796,7.49,0.0775
M_BONOS_341123,11/04/2018,M,104.700944,102.160666,6070,7.52,0.0775
M_BONOS_361120,11/04/2018,M,127.697583,124.419805,6798,7.55,0.1
M_BONOS_381118,11/04/2018,M,112.45335,109.667239,7526,7.57,0.085
M_BONOS_421113,11/04/2018,M,104.415627,101.875349,8982,7.58,0.0775
M_BONOS_471107,11/04/2018,M,107.306379,104.684157,10802,7.6,0.08
M_BONOS_180614,12/04/2018,M,101.060023,99.489884,63,7.68,0.0475
M_BONOS_181213,12/04/2018,M,103.429954,100.620232,245,7.52,0.085
M_BONOS_191211,12/04/2018,M,98.126331,96.473553,608,7.25,0.05
M_BONOS_200611,12/04/2018,M,104.328286,101.683842,791,7.15,0.08
M_BONOS_210610,12/04/2018,M,100.273286,98.124675,1155,7.16,0.065
M_BONOS_220609,12/04/2018,M,99.697638,97.549027,1519,7.18,0.065
M_BONOS_231207,12/04/2018,M,106.428035,103.783591,2065,7.18,0.08
M_BONOS_241205,12/04/2018,M,118.214615,114.909059,2429,7.17,0.1
M_BONOS_260305,12/04/2018,M,91.38988,90.942658,2884,7.26,0.0575
M_BONOS_270603,12/04/2018,M,103.660072,101.180905,3339,7.32,0.075
M_BONOS_290531,12/04/2018,M,111.274334,108.464612,4067,7.38,0.085
M_BONOS_310529,12/04/2018,M,104.966987,102.405181,4795,7.46,0.0775
M_BONOS_341123,12/04/2018,M,104.818622,102.256816,6069,7.51,0.0775
M_BONOS_361120,12/04/2018,M,128.077366,124.77181,6797,7.52,0.1
M_BONOS_381118,12/04/2018,M,112.700349,109.890627,7525,7.55,0.085
M_BONOS_421113,12/04/2018,M,104.663548,102.101742,8981,7.56,0.0775
M_BONOS_471107,12/04/2018,M,107.573325,104.928881,10801,7.58,0.08
M_BONOS_180614,13/04/2018,M,101.084529,99.501196,62,7.66,0.0475
M_BONOS_181213,13/04/2018,M,103.451161,100.617828,244,7.52,0.085
M_BONOS_191211,13/04/2018,M,98.145741,96.479074,607,7.25,0.05
M_BONOS_200611,13/04/2018,M,104.328429,101.661762,790,7.16,0.08
M_BONOS_210610,13/04/2018,M,100.209261,98.042594,1154,7.19,0.065
M_BONOS_211209,13/04/2018,M,100.055444,100.055444,1336,7.2,0.0725
M_BONOS_220609,13/04/2018,M,99.646571,97.479904,1518,7.2,0.065
M_BONOS_231207,13/04/2018,M,106.401483,103.734816,2064,7.19,0.08
M_BONOS_241205,13/04/2018,M,118.122608,114.789275,2428,7.19,0.1
M_BONOS_260305,13/04/2018,M,91.351458,90.888264,2883,7.27,0.0575
M_BONOS_270603,13/04/2018,M,103.546914,101.046914,3338,7.34,0.075
M_BONOS_290531,13/04/2018,M,111.296733,108.4634,4066,7.38,0.085
M_BONOS_310529,13/04/2018,M,104.903508,102.320175,4794,7.47,0.0775
M_BONOS_341123,13/04/2018,M,104.743884,102.160551,6068,7.52,0.0775
M_BONOS_361120,13/04/2018,M,127.985638,124.652305,6796,7.53,0.1
M_BONOS_381118,13/04/2018,M,112.835695,110.002362,7524,7.54,0.085
M_BONOS_421113,13/04/2018,M,104.68512,102.101787,8980,7.56,0.0775
M_BONOS_471107,13/04/2018,M,107.595555,104.928888,10800,7.58,0.08
M_BONOS_180614,16/04/2018,M,101.147856,99.524939,59,7.66,0.0475
M_BONOS_181213,16/04/2018,M,103.514808,100.610641,241,7.52,0.085
M_BONOS_191211,16/04/2018,M,98.158463,96.45013,604,7.28,0.05
M_BONOS_200611,16/04/2018,M,104.349326,101.615993,787,7.18,0.08
M_BONOS_210610,16/04/2018,M,100.212687,97.991854,1151,7.21,0.065
M_BONOS_211209,16/04/2018,M,100.050443,100.050443,1333,7.22,0.0725
M_BONOS_220609,16/04/2018,M,99.599708,97.378875,1515,7.23,0.065
M_BONOS_231207,16/04/2018,M,106.322241,103.588908,2061,7.22,0.08
M_BONOS_241205,16/04/2018,M,118.077278,114.660611,2425,7.21,0.1
M_BONOS_260305,16/04/2018,M,91.292986,90.781875,2880,7.29,0.0575
M_BONOS_270603,16/04/2018,M,103.408887,100.846387,3335,7.37,0.075
M_BONOS_290531,16/04/2018,M,111.124579,108.220412,4063,7.41,0.085
M_BONOS_310529,16/04/2018,M,104.798314,102.150397,4791,7.49,0.0775
M_BONOS_341123,16/04/2018,M,104.61636,101.968443,6065,7.54,0.0775
M_BONOS_361120,16/04/2018,M,127.711601,124.294934,6793,7.56,0.1
M_BONOS_381118,16/04/2018,M,112.457825,109.553658,7521,7.58,0.085
M_BONOS_421113,16/04/2018,M,104.410697,101.76278,8977,7.59,0.0775
M_BONOS_471107,16/04/2018,M,107.295592,104.562259,10797,7.61,0.08
M_BONOS_180614,17/04/2018,M,101.172112,99.536001,58,7.64,0.0475
M_BONOS_181213,17/04/2018,M,103.542476,100.614698,240,7.51,0.085
M_BONOS_191211,17/04/2018,M,98.193109,96.470887,603,7.27,0.05
M_BONOS_200611,17/04/2018,M,104.38988,101.634324,786,7.17,0.08
M_BONOS_210610,17/04/2018,M,100.232402,97.993513,1150,7.21,0.065
M_BONOS_211209,17/04/2018,M,100.070153,100.070153,1332,7.22,0.0725
M_BONOS_220609,17/04/2018,M,99.654523,97.415634,1514,7.22,0.065
M_BONOS_231207,17/04/2018,M,106.390434,103.634878,2060,7.21,0.08
M_BONOS_241205,17/04/2018,M,118.100508,114.656064,2424,7.21,0.1
M_BONOS_260305,17/04/2018,M,91.254799,90.727716,2879,7.3,0.0575
M_BONOS_270603,17/04/2018,M,103.429674,100.846341,3334,7.37,0.075
M_BONOS_290531,17/04/2018,M,111.147036,108.219258,4062,7.41,0.085
M_BONOS_310529,17/04/2018,M,104.819717,102.150273,4790,7.49,0.0775
M_BONOS_341123,17/04/2018,M,104.637866,101.968422,6064,7.54,0.0775
M_BONOS_361120,17/04/2018,M,127.737923,124.293479,6792,7.56,0.1
M_BONOS_381118,17/04/2018,M,112.592667,109.664889,7520,7.57,0.085
M_BONOS_421113,17/04/2018,M,104.432301,101.762857,8976,7.59,0.0775
M_BONOS_471107,17/04/2018,M,107.196098,104.440542,10796,7.62,0.08
M_BONOS_180614,18/04/2018,M,101.183927,99.534621,57,7.7,0.0475
M_BONOS_181213,18/04/2018,M,103.563678,100.612289,239,7.51,0.085
M_BONOS_191211,18/04/2018,M,98.212585,96.476474,602,7.27,0.05
M_BONOS_200611,18/04/2018,M,104.410305,101.632527,785,7.17,0.08
M_BONOS_210610,18/04/2018,M,100.307604,98.05066,1149,7.19,0.065
M_BONOS_211209,18/04/2018,M,100.089867,100.089867,1331,7.22,0.0725
M_BONOS_220609,18/04/2018,M,99.674155,97.417211,1513,7.22,0.065
M_BONOS_231207,18/04/2018,M,106.411365,103.633587,2059,7.21,0.08
M_BONOS_241205,18/04/2018,M,118.181118,114.708896,2423,7.2,0.1
M_BONOS_260305,18/04/2018,M,91.385673,90.842617,2878,7.28,0.0575
M_BONOS_270603,18/04/2018,M,103.517126,100.912959,3333,7.36,0.075
M_BONOS_290531,18/04/2018,M,111.089889,108.1385,4061,7.42,0.085
M_BONOS_310529,18/04/2018,M,104.756631,102.065659,4789,7.5,0.0775
M_BONOS_341123,18/04/2018,M,104.659377,101.968405,6063,7.54,0.0775
M_BONOS_361120,18/04/2018,M,127.764251,124.292029,6791,7.56,0.1
M_BONOS_381118,18/04/2018,M,112.504307,109.552918,7519,7.58,0.085
M_BONOS_421113,18/04/2018,M,104.341256,101.650284,8975,7.6,0.0775
M_BONOS_471107,18/04/2018,M,107.09685,104.319072,10795,7.63,0.08
M_BONOS_180614,19/04/2018,M,101.215771,99.553271,56,7.63,0.0475
M_BONOS_181213,19/04/2018,M,103.572105,100.597105,238,7.53,0.085
M_BONOS_191211,19/04/2018,M,98.171667,96.421667,601,7.31,0.05
M_BONOS_200611,19/04/2018,M,104.31045,101.51045,784,7.23,0.08
M_BONOS_210610,19/04/2018,M,100.133413,97.858413,1148,7.26,0.065
M_BONOS_211209,19/04/2018,M,99.981995,99.981995,1330,7.26,0.0725
M_BONOS_220609,19/04/2018,M,99.483256,97.208256,1512,7.28,0.065
M_BONOS_231207,19/04/2018,M,106.102386,103.302386,2058,7.28,0.08
M_BONOS_241205,19/04/2018,M,117.689443,114.189443,2422,7.29,0.1
M_BONOS_260305,19/04/2018,M,91.010209,90.451181,2877,7.35,0.0575
M_BONOS_270603,19/04/2018,M,102.940107,100.315107,3332,7.45,0.075
M_BONOS_290531,19/04/2018,M,110.478395,107.503395,4060,7.5,0.085
M_BONOS_310529,19/04/2018,M,104.021956,101.309456,4788,7.59,0.0775
M_BONOS_341123,19/04/2018,M,103.823591,101.111091,6062,7.63,0.0775
M_BONOS_361120,19/04/2018,M,126.85704,123.35704,6790,7.64,0.1
M_BONOS_381118,19/04/2018,M,111.751211,108.776211,7518,7.65,0.085
M_BONOS_421113,19/04/2018,M,103.579799,100.867299,8974,7.67,0.0775
M_BONOS_471107,19/04/2018,M,106.275056,103.475056,10794,7.7,0.08
M_BONOS_180614,20/04/2018,M,101.224911,99.549217,55,7.71,0.0475
M_BONOS_181213,20/04/2018,M,103.599732,100.601121,237,7.52,0.085
M_BONOS_191211,20/04/2018,M,98.206315,96.442426,600,7.3,0.05
M_BONOS_200611,20/04/2018,M,104.271026,101.448804,783,7.26,0.08
M_BONOS_210610,20/04/2018,M,100.070366,97.77731,1147,7.29,0.065
M_BONOS_211209,20/04/2018,M,99.906298,99.886159,1329,7.29,0.0725
M_BONOS_220609,20/04/2018,M,99.363042,97.069986,1511,7.32,0.065
M_BONOS_231207,20/04/2018,M,105.888693,103.066471,2057,7.33,0.08
M_BONOS_241205,20/04/2018,M,117.541929,114.014151,2421,7.32,0.1
M_BONOS_260305,20/04/2018,M,90.804521,90.229521,2876,7.39,0.0575
M_BONOS_270603,20/04/2018,M,102.762799,100.116966,3331,7.48,0.075
